	segment_id	sig_max	major_cn	minor_cn	N1	N2	N5	N3	N4
1674	chr9:17207955-35072114	SBS8	1	0	10	0	0	0	0
1675	chr9:35072176-39028522	SBS1	1	0	1	0	0	0	0
1676	chr9:35072176-39028522	SBS100	1	0	1	0	0	0	0
1677	chr9:35072176-39028522	SBS3	1	0	4	0	0	0	0
1678	chr9:35072176-39028522	SBS5	1	0	1	0	0	0	0
1679	chr9:39028523-44377362	SBS1	2	0	2	0	0	0	0
1680	chr9:39028523-44377362	SBS3	2	0	14	0	0	0	0
1681	chr9:39028523-44377362	SBS5	2	0	13	0	0	0	0
1682	chr9:44377363-65498067	SBS1	1	1	4	0	0	0	0
1683	chr9:44377363-65498067	SBS100	1	1	1	0	0	0	0
1684	chr9:44377363-65498067	SBS3	1	1	21	0	0	0	0
1685	chr9:44377363-65498067	SBS5	1	1	11	0	0	0	0
1686	chr9:44377363-65498067	SBS8	1	1	6	0	0	0	0
1687	chr9:65501030-70793390	SBS1	1	1	2	0	0	0	0
1688	chr9:65501030-70793390	SBS3	1	1	3	0	0	0	0
1689	chr9:65501030-70793390	SBS5	1	1	7	0	0	0	0
1690	chr9:65501030-70793390	SBS8	1	1	2	0	0	0	0
1691	chr9:70793424-98285626	SBS1	1	1	6	0	0	0	0
1692	chr9:70793424-98285626	SBS100	1	1	3	0	0	0	0
1693	chr9:70793424-98285626	SBS3	1	1	55	0	0	0	0
1694	chr9:70793424-98285626	SBS5	1	1	33	0	0	0	0
1695	chr9:70793424-98285626	SBS8	1	1	16	0	0	0	0
1696	chr9:98298251-108085500	SBS1	1	1	3	0	0	0	0
1697	chr9:98298251-108085500	SBS100	1	1	1	0	0	0	0
1698	chr9:98298251-108085500	SBS3	1	1	12	0	0	0	0
1699	chr9:98298251-108085500	SBS5	1	1	10	0	0	0	0
1700	chr9:98298251-108085500	SBS8	1	1	7	0	0	0	0
